BHG - Closed Business Journal Report,,,,,,,,,,,,
"COMPANY
ID",OFFICE,TRANSACTION ID ,MLS#,"PROPERTY
ADDRESS",CITY,"STATE/
PROVINCE","ZIP/
POSTAL CODE","SALES
VOLUME",LOCAL CURRENCY,"ACTUAL CLOSE
DATE",SALES ID,SELLING SA1 ID
400164,0004,DR6RRY-T03801,22204763,16609 Erskine Street,Omaha,NE,68116,"$260,000",USD,05/06/2022,0241,
400164,0003,T02651,,16617 Vane Street,Bennington,NE,68007,"$388,310",USD,04/01/2022,,10056
400164,0004,JC6NBX-T04356,22202965,1662 E Ridge Way,Ashland,NE,68003,"$102,000",USD,08/02/2022,0322,
400164,0004,T04211,,16631 Loop Circle,Omaha,NE,68136,"$346,000",USD,06/30/2022,,0064
400164,0001,32QG4T-T10637,22216825,1670 200 Avenue,Percival,IA,51648,"$800,000",USD,09/19/2022,0245,
400164,0001,32QG4T-T10637,22216825,1670 200 Avenue,Percival,IA,51648,"$800,000",USD,09/19/2022,,0198
400164,0001,T10138,,16701 Gertrude Street,Omaha,NE,68136,"$455,500",USD,04/20/2022,,0325
400164,0004,T03881,,16704 S Street,Omaha,NE,68135,"$425,000",USD,03/31/2022,,0089
400164,0004,T04399,,16753 L Circle,Omaha,NE,68135,"$435,000",USD,08/12/2022,,10052
400164,0001,7LHNQL-T10250,22211010,16754 Crown Point Plaza,Omaha,NE,68116,"$205,000",USD,07/01/2022,10036,
400164,0001,T10200,,16756 J Circle,Omaha,NE,68135,"$700,000",USD,05/06/2022,,0341
400164,0001,T10194,,16762 Laurel Plaza,Omaha,NE,68116,"$200,000",USD,04/28/2022,,10036
400164,0005,JB7QSS-T02714,22221199,16780 114th Street,Louisville,NE,68037,"$600,000",USD,10/28/2022,0520,
400164,0001,DG2QNH-T10678,22217415/22-1366,1680 Highway 127,Mondamin,IA,51557,"$726,000",USD,10/17/2022,10026,
400164,0001,DG2QNH-T10678,22217415/22-1366,1680 Highway 127,Mondamin,IA,51557,"$726,000",USD,10/17/2022,,10026
400164,0005,RTRFB7-T02268,22202963,1682 E Ridge Way,Ashland,NE,68003,"$110,000",USD,05/10/2022,0322,
400164,0005,54ZSEZ-T02489,22211392,16820 L Circle,Omaha,NE,68135,"$680,000",USD,07/22/2022,0223,
400164,0005,54ZSEZ-T02489,22211392,16820 L Circle,Omaha,NE,68135,"$680,000",USD,07/22/2022,,0296
400164,0005,T02671,,16910 L Circle,Omaha,NE,68135,"$365,000",USD,07/29/2022,,0283
400164,0004,T03930,,16912 Portal Street,Omaha,NE,68136,"$410,000",USD,04/15/2022,,0376
400164,0003,T02642,,16914 Colony  Drive,Omaha,NE,68136,"$295,500",USD,03/21/2022,,0064
400164,0004,T04280,,16916 Samantha Road,Gretna,NE,68028,"$367,285",USD,07/14/2022,,0311
400164,0001,XYMSQ9-T10519,22210022,16928 Jackson Avenue,Gretna,NE,68028,"$450,000",USD,06/24/2022,0184,
400164,0004,S49H4R-T03792,22204547,16934 Browne Street,Omaha,NE,68116,"$282,000",USD,04/04/2022,0394,
400164,0005,T02681,,17 Lamar Drive,TREYNOR,IA,51575,"$230,000",USD,08/05/2022,,0335
400164,0005,ZPFY84-T02336,22-173,17 Lamar Drive,Treynor,IA,51575,"$230,000",USD,03/23/2022,0347,
400164,0004,TW5YD6-T04496,22218403,17001 Polk Street,Omaha,NE,68135,"$399,990",USD,09/21/2022,0529,
400164,0004,T04706,,17007 Kimberly Cir,Omaha,NE,68116,"$590,000",USD,12/29/2022,,0160
400164,0004,T04255,,17007 Potter Street,Bennington,NE,68007,"$447,749",USD,07/08/2022,,0089
400164,0001,MDG65F-T09891,22204752,1701 N 15th Street,Beatrice,NE,68310,"$255,000",USD,04/11/2022,10015,
400164,0003,J6X5SK-T02843,22215939,1701 N 49th St,Omaha,NE,68104,"$325,000",USD,08/16/2022,10023,
400164,0001,T09695,,1701 S 15th Street,Omaha,NE,68108,"$115,000",USD,01/14/2022,,10015
400164,0001,T10191,,17014 Isabella St.,Bennington,NE,68007,"$578,000",USD,05/04/2022,,10036
400164,0004,DKW5VC-T04187,22211292,1702 Kelsey Street,Papillion,NE,68046,"$310,000",USD,06/27/2022,0381,
400164,0005,2BGEPR-T02748,22222932,1702 Savannah Drive,Papillion,NE,68133,"$290,000",USD,12/16/2022,0316,
400164,0005,6ZBTFF-T02722,22221620,17020 Rampart Street,Omaha,NE,68136,"$705,000",USD,12/02/2022,0316,
400164,0005,6ZBTFF-T02722,22221620,17020 Rampart Street,Omaha,NE,68136,"$705,000",USD,12/02/2022,,0530
400164,0004,T03794,,17023 Isabella Street,Bennington,NE,68007,"$416,909",USD,03/03/2022,,0089
400164,0003,W9FSXZ-T02647,22206169,17026 Decatur Street,Omaha,NE,68118,"$440,000",USD,05/27/2022,10034,
400164,0004,T03850,,17029 Hawthorne Avenue,Omaha,NE,68118,"$310,000",USD,03/15/2022,,0345
400164,0004,EZRLZ4-T04289,22217386,1703 Missouri Ave,Omaha,NE,68107,"$60,000",USD,08/23/2022,0160,
400164,0001,T11368,,1704 Avenue P,Council Bluffs,IA,51501,"$225,000",USD,11/17/2022,,0226
400164,0005,T02841,,1704 Pelton Avenue,Bellevue,NE,68005,"$202,900",USD,11/15/2022,,0376
400164,0001,T10657,,1704 S 85th Avenue,Omaha,NE,68124,"$800,000",USD,07/15/2022,,10003
400164,0004,2BZ2VR-T04010,22210604,17055 Drexel Street,Omaha,NE,68135,"$780,000",USD,08/31/2022,0179,0179
400164,0001,YXQ43E-T10487,22214670,17059 Drexel St,Omaha,NE,68135,"$840,000",USD,07/25/2022,10028,0535
400164,0001,3D75CL-T11113,22-1605,1706 7th Avenue,Council Bluffs,IA,51501,"$85,000",USD,09/30/2022,0325,
400164,0005,T02313,,1706 N 146th St,Omaha,NE,68154,"$275,000",USD,03/04/2022,,0333
400164,0004,EV5HGY-T04680,22225804,1706 South 8th Street,Omaha,NE,68108,"$320,000",USD,12/12/2022,0074,0074
400164,0001,EGTPS6-T09934,22205528,1706 Warren Street,Bellevue,NE,68005,"$240,000",USD,04/27/2022,0092,
400164,0004,T03727,,17062 Spencer Street,Omaha,NE,68116,"$410,000",USD,02/07/2022,,0345
400164,0004,T04520,,17067 Irving Street,Omaha,NE,68118,"$373,575",USD,09/23/2022,,0097
400164,0005,T02720,,1707 Avery Road,Bellevue,NE,68005,"$180,000",USD,08/19/2022,,0184
400164,0003,FWQFDR-T02930,22221343,1707 North 59th Street,Omaha,NE,68104,"$750,000",USD,10/21/2022,10045,0237
400164,0005,R8M2R6-T02273,22203213,1708 Ridgeview Drive,Papillion,NE,68046,"$300,000",USD,03/18/2022,0368,
400164,0001,NTF5WN-T11044,22218055,1709 North 55th Street,Omaha,NE,68104,"$287,500",USD,09/15/2022,0083,
400164,0004,DWQ6XT-T04009,22210770,17091 Irving Street,Omaha,NE,68118,"$364,450",USD,05/25/2022,0097,
400164,0004,YCD6MF-T04521,22223595,17100 Clay Street,Bennington,NE,68007,"$590,000",USD,10/31/2022,10059,
400164,0003,T02725,,17103 Hawthorne Avenue,Omaha,NE,68118,"$337,775",USD,05/05/2022,,10036
400164,0004,W8T2C2-T03701,22126689,17110 T Street,Omaha,NE,68135,"$830,000",USD,01/28/2022,0332,
400164,0004,W8T2C2-T03701,22126689,17110 T Street,Omaha,NE,68135,"$830,000",USD,01/28/2022,,0490
400164,0004,FGBN36-T04104,22212967,17110 Taylor St,Omaha,NE,68116,"$282,500",USD,07/20/2022,10047,
400164,0004,DTEHX2-T04028,22210947,17113 Erskine Street,Omaha,NE,68116,"$460,000",USD,06/30/2022,10047,
400164,0005,T02713,,1712 Eastview Drive,Papillion,NE,68046,"$265,000",USD,08/31/2022,,0095
400164,0004,T04110,,17128 Cinnamon Street,Omaha,NE,68135,"$575,000",USD,06/03/2022,,10047
400164,0004,T04227,,1714 S 221st Street,Elkhorn,NE,68022,"$735,000",USD,06/30/2022,,10047
400164,0004,JLLS6V-T04292,22217272,17143 Potter Street,Bennington,NE,68007,"$468,000",USD,08/25/2022,0089,
400164,0003,WS44K6-T02861,22216858,1715 S 94th St,Omaha,NE,68124,"$395,000",USD,08/15/2022,0474,
400164,0001,FGZ668-T10053,22207748,1716 North 52nd Street,Omaha,NE,68104,"$465,000",USD,05/20/2022,10010,
400164,0004,T03690,,17202 Sarah Street,Bennington,NE,68007,"$416,168",USD,01/20/2022,,0279
400164,0004,ZBZZSV-T04024,22211178,17205 Sarah Street,Bennington,NE,68007,"$578,000",USD,07/08/2022,0089,
400164,0001,TQD2BJ-T10107,22208575,17207 Spaulding Street,Omaha,NE,68116,"$275,000",USD,07/01/2022,0325,
400164,0005,T02509,,17213 Samantha Road,Gretna,NE,68028,"$410,000",USD,05/23/2022,,0296
400164,0004,7D9WLF-T04223,22215341,17217 Banner Street,Omaha,NE,68136,"$395,000",USD,09/12/2022,10052,
400164,0001,T10279,,17226 Pierce Street,Omaha,NE,68130,"$370,000",USD,05/19/2022,,0332
400164,0004,TBCFLF-T04369,22219136,1723 North 16th Street,Beatrice,NE,68310,"$469,000",USD,09/30/2022,0486,
400164,0005,LFEZ3G-T02311,22204787,17237 Bondesson Street,Bennington,NE,68007,"$615,000",USD,04/22/2022,0376,
400164,0001,7QQ4TR-T10267,22-581,1726 Avenue E,Council Bluffs,IA,51501,"$150,000",USD,05/18/2022,0472,
400164,0004,T03944,,1727 North 132 Avenue Circle,Omaha,NE,68154,"$465,000",USD,04/28/2022,,0097
400164,0004,T04296,,1730 N 176th Plz,Omaha,NE,68118,"$250,000",USD,07/15/2022,,0382
400164,0001,T09803,,1730 Ontario Street,Omaha,NE,68108,"$99,000",USD,02/16/2022,,0226
400164,0004,T04640,,17309 Pierce Circle,Omaha,NE,68130,"$412,000",USD,11/09/2022,,10047
400164,0001,T10882,,1731 Avenue F,Council Bluffs,IA,51501,"$140,000",USD,08/16/2022,,0520
400164,0001,E6RNBN-T09805,22203301,17312 Edna Street,Omaha,NE,68136,"$418,000",USD,04/15/2022,10017,
400164,0005,T02299,,17331 Pine Circle,Omaha,NE,68130,"$340,000",USD,03/01/2022,,0184
400164,0003,T02583,,17387 Reynolds Street,Bennington,NE,68007,"$338,076",USD,01/31/2022,,0170
400164,0001,T10616,,17410 Clay Street,Bennington,NE,68007,"$340,000",USD,07/08/2022,,10056
400164,0004,T03649,,17474 Grand Avenue,Omaha,NE,68116,"$320,000",USD,01/03/2022,,0074
400164,0001,HZKKD4-T11287,22102648,17502 Clay Street,Bennington,NE,68046,"$876,824",USD,11/01/2022,0161,
400164,0001,HZKKD4-T11287,22102648,17502 Clay Street,Bennington,NE,68046,"$876,824",USD,11/01/2022,,0530
400164,0004,T03974,,17505 Seward Plaza,Omaha,NE,68118,"$272,000",USD,05/02/2022,,10047
400164,0001,ZY3RRT-T10851,22103033,17507 Tucker Street,Bennington,NE,68007,"$296,745",USD,08/12/2022,0161,
400164,0004,T04433,,17511 Tibbles Street,Omaha,NE,68116,"$395,000",USD,08/26/2022,,0529
400164,0001,SD6SHK-T10777,22105272,17511 Tucker Street,Bennington,NE,68007,"$298,665",USD,08/03/2022,0161,
400164,0004,SK99RH-T03924,22208391,17515 Walnut Street,Omaha,NE,68130,"$425,000",USD,06/01/2022,0074,
400164,0005,G2THJJ-T02664,22104171,17519 Tucker Street,Bennington,NE,68007,"$582,290",USD,08/05/2022,0161,
400164,0005,G2THJJ-T02664,22104171,17519 Tucker Street,Bennington,NE,68007,"$582,290",USD,08/05/2022,,0281
400164,0004,EZFBPZ-T03997,22102827,17520 Clay Street,Bennington,NE,68007,"$402,328",USD,05/10/2022,0161,
400164,0001,T10518,,17524 Browne Street,Omaha,NE,68116,"$455,000",USD,05/27/2022,,0074
400164,0001,S9WHSC-T10959,22105539,17527 Tucker Street,Bennington,NE,68007,"$296,195",USD,09/02/2022,0161,
400164,0003,T02685,,17528 Karen Street,Omaha,NE,68135,"$425,000",USD,04/20/2022,,10056
400164,0004,5NSRMV-T03683,22201219,17544 Adams Street,Omaha,NE,68135,"$431,600",USD,04/15/2022,0258,
400164,0001,SE6X4H-T11219,,17546 Samuel St,Bennington,NE,68007,"$854,880",USD,10/12/2022,0161,
400164,0001,SE6X4H-T11219,,17546 Samuel St,Bennington,NE,68007,"$854,880",USD,10/12/2022,,0161
400164,0003,T03015,,17553 Ames Avenue,Omaha,NE,68116,"$275,000",USD,10/24/2022,,0303
400164,0001,T09971,,17561 Woolworth Avenue,Omaha,NE,68130,"$518,022",USD,03/18/2022,,10047
400164,0001,T10193,,17563 Wirt Street,Omaha,NE,68116,"$400,000",USD,04/22/2022,,10026
400164,0004,TJG383-T03984,22205685,17564 Parker Plaza,Omaha,NE,68118,"$250,000",USD,05/06/2022,0074,
400164,0004,D3BBEW-T04387,2201969,17570 Corby St,Omaha,NE,68116,"$557,900",USD,08/15/2022,10047,
400164,0003,T02820,,17580 Taylor St,Omaha,NE,68116,"$480,000",USD,06/21/2022,,10056
400164,0001,L4BB62-T10719,22104358,17602 Clay Street,Bennington,NE,68007,"$813,798",USD,07/26/2022,0161,
400164,0001,L4BB62-T10719,22104358,17602 Clay Street,Bennington,NE,68007,"$813,798",USD,07/26/2022,,0161
400164,0004,8ZDP5Q-T04654,22216334,17605 Tucker Street,Bennington,NE,68007,"$706,830",USD,11/22/2022,0161,0161
400164,0004,D3CQJD-T03903,22101369,17606 Clay Street,Bennington,NE,68007,"$410,730",USD,04/13/2022,0161,
400164,0001,YF4693-T10946,22108203,17606 Samuel Street,Bennington,NE,68007,"$383,599",USD,08/30/2022,0161,
400164,0004,T03932,,17608 O Street,Omaha,NE,68135,"$590,000",USD,04/15/2022,,0279
400164,0005,T02287,,17609 Renfro Street,Omaha,NE,68135,"$435,000",USD,02/22/2022,,0309
400164,0003,2M7E7N-T02545,22128275,17611 Ventana Circle,Omaha,NE,68136,"$1,140,000",USD,01/03/2022,10052,0289
400164,0004,4WNGY7-T04294,22102397,17613 Clay Street,Bennington,NE,68007,"$351,590",USD,07/20/2022,0161,
400164,0001,35EHT8-T09798,22027359,17614 Clay Street,Bennington,NE,68007,"$358,352",USD,02/15/2022,0161,
400164,0001,VX7C74-T10856,22108249,17614 Samuel Street,Bennington,NE,68007,"$384,504",USD,08/11/2022,0161,
400164,0004,PFHNT8-T03714,22024868,17618 Clay Street,Bennington,NE,68007,"$772,414",USD,02/03/2022,0161,0161
400164,0001,N3RLE9-T10398,22101259,17622 Clay Street,Bennington,NE,68007,"$362,215",USD,06/03/2022,0161,
400164,0005,YVBB5X-T02607,22102296,17623 Clay Street,Bennington,NE,68007,"$349,455",USD,07/07/2022,0161,
400164,0004,BRPQHW-T04078,22102752,17626 Clay Street,Bennington,NE,68007,"$406,657",USD,06/01/2022,0161,
400164,0001,HKKXFH-T10776,22103998,17631 Clay Street,Bennington,NE,68007,"$355,000",USD,08/04/2022,0161,
400164,0004,DR8MQX-T04543,22224293,17632 Colonial Avenue,Omaha,NE,68136,"$525,000",USD,12/27/2022,0530,
400164,0001,BK4C22-T10394,22213216,17637 Jones St,Omaha,NE,68118,"$556,000",USD,09/30/2022,10036,
400164,0005,T02495,,17650 Emiline Street,Omaha,NE,68136,"$240,000",USD,05/12/2022,,0318
400164,0001,WYNZ5Z-T10148,22209212,17703 Jacobs Street,Omaha,NE,68135,"$290,000",USD,05/25/2022,10017,
400164,0004,EN64TZ-T03922,22208392,17718 Frances Street,Omaha,NE,68130,"$415,000",USD,05/11/2022,0074,
400164,0001,KZ8JNN-T11288,22222264,17724 Dorcas St.,Omaha,NE,68130,"$475,000",USD,11/01/2022,10028,
400164,0001,CL6RXH-T09638,22129329,17730 Lillian Street,Omaha,NE,68136,"$346,000",USD,01/04/2022,0237,
400164,0001,CL6RXH-T09638,22129329,17730 Lillian Street,Omaha,NE,68136,"$346,000",USD,01/04/2022,,0092
400164,0004,E7X5GP-T04304,22216545,1776 Campanile Road,Waterloo,NE,68069,"$28,350",USD,07/22/2022,0074,
400164,0001,T10949,,17802 Patrick Avenue,Omaha,NE,68116,"$600,000",USD,08/29/2022,,0160
400164,0004,ZGK2CK-T03949,22209294,17808 Camelback Avenue,Omaha,NE,68136,"$685,000",USD,07/25/2022,10052,
400164,0001,T10691,,17814 Ogden St,Omaha,NE,68116,"$391,925",USD,07/22/2022,,0325
400164,0004,T04212,,17817 Olive Street,Omaha,NE,68136,"$230,000",USD,07/05/2022,,0064
400164,0003,T02667,,17914 Hartman,Omaha,NE,68116,"$390,859",USD,04/08/2022,,0298
400164,0001,L88NBX-T10793,22-1226,180 Bennett Avenue,Council Bluffs,IA,51503,"$210,000",USD,08/05/2022,0253,
400164,0001,8RLZ6C-T10320,MyStateMLS 11008561,180 Snyder Street,Burwell,NE,68823,"$122,500",USD,05/17/2022,0353,
400164,0005,T02295,,18000 N 98th Street,Waverly,NE,68462-2519,"$470,000",USD,03/02/2022,,0520
400164,0001,39VLRT-T11342,22221974,1802 N 132 Ave Cir,Omaha,NE,68154,"$465,000",USD,11/16/2022,0554,
400164,0001,78ZSLR-T10010,22203642,1804 N 48th Avenue,Omaha,NE,68104,"$380,000",USD,04/04/2022,0077,
400164,0001,78ZSLR-T10010,22203642,1804 N 48th Avenue,Omaha,NE,68104,"$380,000",USD,04/04/2022,,0304
400164,0001,T11130,,1805/1815 250th Avenue,Thurman,IA,51654,"$1,375,000",USD,10/03/2022,,0095
400164,0004,DH2Q2G-T04160,22214727,1806 Robertson Drive,Omaha,NE,68144,"$202,000",USD,07/25/2022,0219,
400164,0001,CNHNM6-T09845,22204277,1807 North 96th Street,Omaha,NE,68114,"$230,000",USD,03/18/2022,10014,
400164,0001,T11164,,18076 Honeysuckle Drive,Omaha,NE,68022,"$485,000",USD,10/03/2022,,10028
400164,0001,T10308,,1808 S 208th Street,Elkhorn,NE,68022-2721,"$610,000",USD,05/27/2022,,10010
400164,0001,B2VKDX-T11026,22215977,1810 Ridgeview Drive,Papillion,NE,68046,"$520,000",USD,09/09/2022,0333,
400164,0001,B2VKDX-T11026,22215977,1810 Ridgeview Drive,Papillion,NE,68046,"$520,000",USD,09/09/2022,,0364
400164,0001,XFHGQ4-T10125,22128175,18107 Gretchen Avenue,Elkhorn,NE,68022,"$1,417,983",USD,04/22/2022,0232,0232
400164,0004,7CYGT3-T04001,22210679,1811 S 133rd Street,Omaha,NE,68144,"$275,000",USD,06/01/2022,0241,
400164,0001,T10901,,18112 Edna Street,Omaha,NE,68136,"$238,000",USD,08/18/2022,,0429
400164,0001,6D2NSP-T09448,22127537,18115 Locust Street,Elkhorn,NE,68022,"$559,900",USD,03/15/2022,0232,
400164,0001,9SDB54-T09886,22204835,1813 Holling Drive,Omaha,NE,68144,"$325,000",USD,04/22/2022,0384,
400164,0001,T10369,,1815 N 49th Ave,Omaha,NE,68104,"$305,000",USD,06/01/2022,,0237
400164,0003,S3G6FN-T02491,22128526,18150 Hayes Plaza,Omaha,NE,68135,"$175,000",USD,02/15/2022,10055,
400164,0003,T02567,,1816 North 111th Street,Omaha,NE,68154,"$203,000",USD,01/24/2022,,0289
400164,0004,T03705,,1817 North 59th Street,Omaha,NE,68104-0000,"$279,000",USD,01/20/2022,,0317
400164,0001,3P9Y63-T10450,22210021/22-773,1818 Sand Point Drive,Carter Lake,IA,51510,"$340,000",USD,06/17/2022,0323,
400164,0001,3P9Y63-T10450,22210021/22-773,1818 Sand Point Drive,Carter Lake,IA,51510,"$340,000",USD,06/17/2022,,0499
400164,0004,T04463,,18183 Southdale Plaza,Omaha,NE,68135,"$199,000",USD,09/02/2022,,0262
400164,0001,T10208,,182 Crestmont Drive,COUNCIL BLUFFS,IA,51503,"$215,645",USD,05/06/2022,,0299
400164,0005,T02993,,1820 Spring Street,Omaha,NE,68108,"$90,000",USD,12/30/2022,,0334
400164,0004,T03675,,18207 Locust Street,Omaha,NE,68022,"$680,000",USD,01/14/2022,,0394
400164,0001,T09962,,1821 South 171 Court,Omaha,NE,68130,"$320,000",USD,03/18/2022,,0303
400164,0003,T02814,,18213 Lillian Street,Omaha,NE,68136,"$355,000",USD,06/16/2022,,0168
400164,0001,4BJG62-T09444,22127543,18213 Locust Street,Elkhorn,NE,68022,"$599,900",USD,04/13/2022,0232,
400164,0001,T10240,,1822 S 60th Street,Omaha,NE,68106,"$135,000",USD,05/02/2022,,0438
400164,0003,Z48FN2-T02784,22213342,1824 52nd Street,Omaha,NE,68104,"$425,000",USD,07/29/2022,10034,
400164,0001,7CGVHK-T11201,22222115,18250 Farnam Street,Elkhorn,NE,68022,"$960,000",USD,10/14/2022,0501,
400164,0001,7CGVHK-T11201,22222115,18250 Farnam Street,Elkhorn,NE,68022,"$960,000",USD,10/14/2022,,0262
400164,0003,N7NFZ8-T02786,22212458,1826 South 58th Street,Omaha,NE,68106,"$240,000",USD,07/08/2022,0168,
400164,0004,6T4W5M-T03907,22207817,18302 Nicholas Road,Plattsmouth,NE,68048,"$491,537",USD,05/16/2022,0258,
400164,0004,T04364,,18303 Adams Circle,Omaha,NE,68135,"$479,900",USD,08/02/2022,,0281
400164,0001,PH5VM2-T10441,22210573,1831 North 49th Avenue,Omaha,NE,68104,"$720,000",USD,06/15/2022,10055,
400164,0001,PH5VM2-T10441,22210573,1831 North 49th Avenue,Omaha,NE,68104,"$720,000",USD,06/15/2022,,10020
400164,0001,T09700,,18310 Prestwick Circle,Omaha,NE,68136,"$375,447",USD,01/19/2022,,0394
400164,0004,T04144,,18311 Patrick Avenue,Elkhorn,NE,68022,"$467,500",USD,06/09/2022,,0262
400164,0004,T03893,,18317 Hampton Drive,Omaha,NE,68136,"$423,795",USD,04/01/2022,,10047
400164,0003,XYVL3G-T02709,22209750,18363 Lake Circle,Elkhorn,NE,68022,"$650,000",USD,07/08/2022,10056,
400164,0001,T11527,,18363 Sage Street,Omaha,NE,68136,"$417,028",USD,12/23/2022,,10017
400164,0005,T02326,,1837 N 176th Court,Omaha,NE,68118,"$230,000",USD,03/11/2022,,0381
400164,0001,T10952,,18401 Lake Street,Omaha,NE,68022,"$482,000",USD,08/31/2022,,0492
400164,0004,S5VEN6-T04048,22211669,18401 Poppleton,Omaha,NE,68130,"$785,000",USD,08/16/2022,0530,
400164,0004,T03822,,18402 Margo Street,Omaha,NE,68136,"$384,141",USD,03/16/2022,,0281
400164,0003,T02867,,1841 Brent Boulevard,Lincoln,NE,68506,"$433,000",USD,07/22/2022,,0483
400164,0004,T04677,,18419 Jackson Street,Elkhorn,NE,68022,"$535,000",USD,12/09/2022,,0382
400164,0001,T09996,,18431 Boyd Street,Omaha,NE,68022,"$585,599",USD,03/25/2022,,0365
400164,0001,ERFNWB-T10180,22209825,18461 Birch Avenue,Omaha,NE,68136,"$611,150",USD,07/19/2022,0232,
400164,0001,W2Y8VV-T10215,22210517,1848 South 160th Street,Omaha,NE,68130,"$300,000",USD,06/27/2022,0438,
400164,0004,QR38LD-T04506,22223190,18518 Hampton Drive,Omaha,NE,68136,"$597,000",USD,12/09/2022,10052,
400164,0001,T09769,,1854 South 93rd Street,Omaha,NE,68124,"$400,000",USD,02/10/2022,,10028
400164,0004,GWZHWF-T03700,22201806,1859 Blue Sage Pkwy,Omaha,NE,68022,"$1,385,000",USD,03/04/2022,10048,10047
400164,0004,T04571,,18606 Edna Street,Omaha,NE,68136,"$390,000",USD,10/13/2022,,0074
400164,0005,T02492,,18616 Jones Circle,Omaha,NE,68022,"$425,000",USD,05/17/2022,,0309
400164,0001,DLEC2Z-T11213,22224985,1865 North 176th Court,Omaha,NE,68118,"$455,000",USD,11/30/2022,0253,
400164,0001,DLEC2Z-T11213,22224985,1865 North 176th Court,Omaha,NE,68118,"$455,000",USD,11/30/2022,,0253
400164,0004,T04647,,18650 U Street,Omaha,NE,68135,"$295,000",USD,11/18/2022,,10052
400164,0004,T04145,,18658 N HWS Cleveland Blvd,Omaha,NE,68022,"$650,000",USD,06/15/2022,,10047
400164,0004,HKR46W-T04025,22211025,18661 V Street,Omaha,NE,68135,"$259,000",USD,07/15/2022,10052,
400164,0003,T02807,,18669 U St,Omaha,NE,68135,"$315,500",USD,06/15/2022,,0064
400164,0003,DW5Z7W-T03043,22227355,18702 Berry Street,Omaha,NE,68135,"$285,000",USD,12/15/2022,0170,
400164,0004,XYSXYC-T03487,22125656,18704 HWS Cleveland Boulevard,Omaha,NE,68022,"$820,000",USD,01/20/2022,10047,
400164,0001,T10925,,18704 W Street,Omaha,NE,68135,"$275,000",USD,08/24/2022,,0081
400164,0004,FKNH5V-T03702,22127511,18707 Cinnamon Street,Omaha,NE,68135,"$285,500",USD,01/28/2022,0490,
400164,0004,T03933,,18710 Josephine Street,Omaha,NE,68136,"$456,000",USD,04/15/2022,,0490
400164,0001,T09930,,18719 Allan Street,Omaha,NE,68135,"$270,300",USD,03/15/2022,,0477
400164,0001,T10351,,1874 South 110th Street,Omaha,NE,68144,"$409,000",USD,05/31/2022,,10010
400164,0004,9NDNGK-T04597,22225871,18745 Chandler Street,Omaha,NE,68136,"$360,000",USD,12/15/2022,0074,
400164,0005,T02839,,18809 Briar Street,Gretna,NE,68028,"$395,000",USD,11/15/2022,,0184
400164,0004,T04672,,18809 Larimore Street,Elkhorn,NE,68022,"$555,000",USD,12/02/2022,,0064
400164,0001,T10372,,18809 Redwood Street,Omaha,NE,68136,"$370,000",USD,06/01/2022,,0283
400164,0004,LNPZRB-T03668,22200881,18862 Edna St,Omaha,NE,68136,"$525,000",USD,02/28/2022,0258,
400164,0005,T02654,,18904 Howe Street,Omaha,NE,68130,"$332,500",USD,07/25/2022,,0184
400164,0003,4479SQ-T02898,22219310,18904 T Circle,Omaha,NE,68135,"$240,000",USD,09/19/2022,0198,
400164,0004,ZMT6NL-T03836,22205822,18920 Margo Street,Omaha,NE,68136,"$385,000",USD,06/22/2022,0258,
400164,0001,L3C3VT-T11247,22222351,18951 Y Street,Omaha,NE,68135,"$275,000",USD,10/24/2022,0083,
400164,0003,T02740,,18958 C Street,Omaha,NE,68130,"$310,000",USD,05/18/2022,,0305
400164,0001,T10829,,18975 Cathy Lane,Council Bluffs,IA,51503,"$205,000",USD,08/05/2022,,0243
400164,0001,538SDK-T10160,22200031,19004 Sycamore Drive,Gretna,NE,68028,"$768,687",USD,04/28/2022,0232,
400164,0001,VD84VG-T11129,22219432,19009 B Street,Omaha,NE,68130,"$325,000",USD,09/30/2022,0365,
400164,0004,7KR7TF-T03900,22207747,19009 Margo Street,Omaha,NE,68136,"$366,000",USD,05/04/2022,0262,
400164,0001,HX8Q5Z-T10046,22207587,19009 Ontario Street,Omaha,NE,68130,"$351,001",USD,05/23/2022,10036,
400164,0005,K6BWZC-T02462,22209873,1901 Mayflower Road,Bellevue,NE,68123,"$340,000",USD,07/01/2022,0296,
400164,0001,PXEGRQ-T10544,22215346,19010 Acorn Drive,Gretna,NE,68028,"$1,564,869",USD,10/24/2022,0232,
400164,0001,PXEGRQ-T10544,22215346,19010 Acorn Drive,Gretna,NE,68028,"$1,564,869",USD,10/24/2022,,0232
400164,0001,JRSBC6-T09874,22204598,19014 Acorn Drive,Gretna,NE,68028,"$639,900",USD,06/17/2022,0232,
400164,0005,JKTVYV-T02137,22200555,1902 Military,Omaha,NE,68104,"$145,000",USD,01/28/2022,0309,
400164,0001,35ZEY6-T10097,22208431,19025 Olive St,Omaha,NE,68136,"$352,000",USD,06/06/2022,10036,
400164,0004,T04492,,19028 Hansen Street,Omaha,NE,68130,"$340,000",USD,09/15/2022,,0496
400164,0003,T02544,,19028 Redwood Street,Omaha,NE,68136,"$410,000",USD,01/04/2022,,10036
400164,0004,T04035,,1903 La Platte Road,Bellevue,NE,68123,"$350,000",USD,05/16/2022,,0281
